,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,UniquePlayer,Week,Player,CALCAVGCtch%Rec,CALCAVG1DRec,CALCAVG1DRush,CALCAVG1DPass,CALCAVGSkPass,CALCAVGAttRush,CALCAVGTDRec,CALCAVGRateRec,CALCAVGY/APass,CALCAVGCmp%Pass,CALCAVGIntPass,CALCAVGYdsRec,CALCAVGTDPass,CALCAVGCmpPass,CALCAVGY/ARush,CALCAVGYdsPass2,CALCAVGYdsRush,CALCAVGYdsPass1,CALCAVGTDRush,CALCAVGRecRec,CALCAVGSkYdsPass,CALCAVGTgtRec,CALCAVGRecY_ind,CALCAVGAttPass
192,WR,Marvin Hall (15757641),Marvin Hall,15757641,WR/FLEX,3500,WAS@DET 11/15/2020 01:00PM ET,15260874,4.85,Marvin HallWR15260874,10,Marvin Hall,0.38157142857142856,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,28.142857142857142,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,1.4285714285714286,0.0,2.857142857142857,0.42857142857142855,0.0
193,TE,Jordan Reed (15757919),Jordan Reed,15757919,TE/FLEX,3500,SF@NO 11/15/2020 04:25PM ET,15260863,8.2,Jordan ReedTE15260863,10,Jordan Reed,0.677,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.5,0.0,0.0
194,WR,Josh Reynolds (15757639),Josh Reynolds,15757639,WR/FLEX,3500,SEA@LAR 11/15/2020 04:25PM ET,15260882,8.15,Josh ReynoldsWR15260882,10,Josh Reynolds,0.67425,2.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,40.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,4.75,0.0,0.0
195,WR,Parris Campbell (15757633),Parris Campbell,15757633,WR/FLEX,3500,IND@TEN 11/12/2020 08:20PM ET,15260867,7.35,Parris CampbellWR15260867,10,Parris Campbell,0.3335,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.5,0.0,0.0,8.0,0.0,8.0,0.0,0.0,3.0,0.0,4.5,0.0,0.0
196,WR,Scotty Miller (15757635),Scotty Miller,15757635,WR/FLEX,3500,TB@CAR 11/15/2020 01:00PM ET,15260886,10.42,Scotty MillerWR15260886,10,Scott Miller,0.60175,2.125,0.0,0.0,0.0,0.375,0.25,0.0,0.0,0.0,0.0,51.25,0.0,0.0,1.75,0.0,1.75,0.0,0.0,3.25,0.0,5.125,0.375,0.0
197,WR,Keelan Cole (15757647),Keelan Cole,15757647,WR/FLEX,3400,JAX@GB 11/15/2020 01:00PM ET,15260884,11.02,Keelan ColeWR15260884,10,Keelan Cole,0.6655,2.25,0.0,0.0,0.0,0.125,0.375,0.0,0.0,0.0,0.0,47.5,0.0,0.0,0.25,0.0,0.25,0.0,0.0,3.625,0.0,5.25,0.375,0.0
198,WR,David Moore (15757645),David Moore,15757645,WR/FLEX,3400,SEA@LAR 11/15/2020 04:25PM ET,15260881,10,David MooreWR15260881,10,David Moore,0.802125,1.625,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,39.5,0.0,0.0,3.75,0.0,5.5,0.0,0.0,2.5,0.0,3.25,0.0,0.0
199,WR,Gabriel Davis (15757643),Gabriel Davis,15757643,WR/FLEX,3400,BUF@ARI 11/15/2020 04:05PM ET,15260861,7.17,Gabriel DavisWR15260861,10,Gabriel Davis,0.7432222222222222,1.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,30.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.111111111111111,0.0,3.111111111111111,0.0,0.0
200,TE,Mo Alie-Cox (15757921),Mo Alie-Cox,15757921,TE/FLEX,3400,IND@TEN 11/12/2020 08:20PM ET,15260867,8.49,Mo Alie-CoxTE15260867,10,Mo Alie-Cox,0.7261428571428572,2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,39.142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4285714285714284,0.0,3.0,0.42857142857142855,0.0
201,TE,Darren Fells (15757923),Darren Fells,15757923,TE/FLEX,3400,HOU@CLE 11/15/2020 01:00PM ET,15260889,8.16,Darren FellsTE15260889,10,Darren Fells,0.7177142857142857,1.5714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,0.0,3.142857142857143,0.0,0.0
202,WR,Dontrelle Inman (15757655),Dontrelle Inman,15757655,WR/FLEX,3300,WAS@DET 11/15/2020 01:00PM ET,15260891,7.3,Dontrelle InmanWR15260891,10,Dontrelle Inman,0.6833333333333332,1.8333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,24.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,4.5,0.0,0.0
203,TE,Logan Thomas (15757927),Logan Thomas,15757927,TE/FLEX,3300,WAS@DET 11/15/2020 01:00PM ET,15260891,8.2,Logan ThomasTE15260891,10,Logan Thomas,0.533125,1.875,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.75,0.0,0.0
204,WR,Cordarrelle Patterson (15757651),Cordarrelle Patterson,15757651,WR/FLEX,3300,MIN@CHI 11/16/2020 08:15PM ET,15260864,4.03,Cordarrelle PattersonWR15260864,10,Cordarrelle Patterson,0.8055555555555556,0.4444444444444444,0.5555555555555556,0.0,0.0,3.2222222222222223,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,0.0,2.803333333333333,0.0,9.777777777777779,0.0,0.0,1.8888888888888888,0.0,2.111111111111111,0.0,0.0
205,TE,Irv Smith Jr. (15757925),Irv Smith Jr.,15757925,TE/FLEX,3300,MIN@CHI 11/16/2020 08:15PM ET,15260877,5.36,Irv Smith Jr.TE15260877,10,Irv Smith Jr.,0.6214285714285713,1.2857142857142858,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,22.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,0.0,3.0,0.0,0.0
206,WR,Jalen Guyton (15757653),Jalen Guyton,15757653,WR/FLEX,3300,LAC@MIA 11/15/2020 04:05PM ET,15260872,6.82,Jalen GuytonWR15260872,10,Jalen Guyton,0.614625,0.875,0.0,0.0,0.0,0.125,0.375,0.0,0.0,0.0,0.0,33.75,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,1.25,0.0,2.375,0.0,0.0
207,WR,Adam Humphries (15757657),Adam Humphries,15757657,WR/FLEX,3200,IND@TEN 11/12/2020 08:20PM ET,15260871,9.32,Adam HumphriesWR15260871,10,Adam Humphries,0.5990000000000001,1.8333333333333333,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,5.166666666666667,0.0,0.0
208,TE,David Njoku (15757929),David Njoku,15757929,TE/FLEX,3200,HOU@CLE 11/15/2020 01:00PM ET,15260885,6.04,David NjokuTE15260885,10,David Njoku,0.6666000000000001,1.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,2.6,0.0,0.0
209,TE,Gerald Everett (15757931),Gerald Everett,15757931,TE/FLEX,3100,SEA@LAR 11/15/2020 04:25PM ET,15260882,7.71,Gerald EverettTE15260882,10,Gerald Everett,0.8008571428571428,1.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,32.57142857142857,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285,2.857142857142857,0.0,3.857142857142857,0.0,0.0
210,WR,DeSean Jackson (15757663),DeSean Jackson,15757663,WR/FLEX,3100,PHI@NYG 11/15/2020 01:00PM ET,15260862,7.42,DeSean JacksonWR15260862,10,DeSean Jackson,0.51325,2.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,38.75,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.25,0.0,6.25,0.0,0.0
211,WR,Miles Boykin (15757665),Miles Boykin,15757665,WR/FLEX,3000,BAL@NE 11/15/2020 08:20PM ET,15260866,4.41,Miles BoykinWR15260866,10,Miles Boykin,0.589625,1.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,19.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,2.875,0.0,0.0
212,WR,Devin Duvernay (15757861),Devin Duvernay,15757861,WR/FLEX,3000,BAL@NE 11/15/2020 08:20PM ET,15260866,4.25,Devin DuvernayWR15260866,10,Devin Duvernay,0.6875,0.625,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,16.125,0.0,0.0,5.125,0.0,5.125,0.0,0.0,1.375,0.0,1.875,0.0,0.0
213,WR,Steven Sims Jr. (15757841),Steven Sims Jr.,15757841,WR/FLEX,3000,WAS@DET 11/15/2020 01:00PM ET,15260891,4.18,Steven Sims Jr.WR15260891,10,Steven Sims,0.8666666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,3.0,0.0,0.0
214,WR,Quintez Cephus (15757859),Quintez Cephus,15757859,WR/FLEX,3000,WAS@DET 11/15/2020 01:00PM ET,15260874,5.2,Quintez CephusWR15260874,10,Quintez Cephus,0.7666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,5.0,0.0,0.0
215,WR,Bryan Edwards (15757825),Bryan Edwards,15757825,WR/FLEX,3000,DEN@LV 11/15/2020 04:05PM ET,15260876,4.97,Bryan EdwardsWR15260876,10,Bryan Edwards,0.8889999999999999,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,2.0,0.0,0.0
216,WR,DaeSean Hamilton (15757833),DaeSean Hamilton,15757833,WR/FLEX,3000,DEN@LV 11/15/2020 04:05PM ET,15260873,4.6,DaeSean HamiltonWR15260873,10,DaeSean Hamilton,0.49514285714285716,1.1428571428571428,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,21.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,3.0,0.0,0.0
217,WR,Tyrie Cleveland (15757837),Tyrie Cleveland,15757837,WR/FLEX,3000,DEN@LV 11/15/2020 04:05PM ET,15260873,0.34,Tyrie ClevelandWR15260873,10,Tyrie Cleveland,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0
218,WR,Trent Taylor (15757813),Trent Taylor,15757813,WR/FLEX,3000,SF@NO 11/15/2020 04:25PM ET,15260863,2.07,Trent TaylorWR15260863,10,Trent Taylor,0.48814285714285716,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,3.0,0.0,0.0
219,WR,Deonte Harris (15757821),Deonte Harris,15757821,WR/FLEX,3000,SF@NO 11/15/2020 04:25PM ET,15260880,5.69,Deonte HarrisWR15260880,10,Deonte Harris,0.7952857142857143,1.2857142857142858,0.14285714285714285,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,22.857142857142858,0.0,0.0,3.2857142857142856,0.0,4.0,0.0,0.0,2.142857142857143,0.0,2.857142857142857,0.0,0.0
220,WR,Chris Conley (15757801),Chris Conley,15757801,WR/FLEX,3000,JAX@GB 11/15/2020 01:00PM ET,15260884,6.95,Chris ConleyWR15260884,10,Chris Conley,0.696375,1.75,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,4.25,0.0,0.0
221,WR,Collin Johnson (15757803),Collin Johnson,15757803,WR/FLEX,3000,JAX@GB 11/15/2020 01:00PM ET,15260884,2.84,Collin JohnsonWR15260884,10,Collin Johnson,0.625,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,2.1666666666666665,0.0,0.0
222,WR,Freddie Swain (15757787),Freddie Swain,15757787,WR/FLEX,3000,SEA@LAR 11/15/2020 04:25PM ET,15260881,3.24,Freddie SwainWR15260881,10,Freddie Swain,0.6667142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,13.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5714285714285714,0.0,0.0
223,WR,Van Jefferson Jr. (15757795),Van Jefferson Jr.,15757795,WR/FLEX,3000,SEA@LAR 11/15/2020 04:25PM ET,15260882,3,Van Jefferson Jr.WR15260882,10,Van Jefferson,0.5904285714285714,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,17.285714285714285,0.0,0.0,-0.14285714285714285,0.0,-0.14285714285714285,0.0,0.0,1.2857142857142858,0.0,2.0,0.0,0.0
224,WR,Olabisi Johnson (15757773),Olabisi Johnson,15757773,WR/FLEX,3000,MIN@CHI 11/16/2020 08:15PM ET,15260877,2.86,Olabisi JohnsonWR15260877,10,Olabisi Johnson,0.52075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,2.25,0.0,0.0
225,WR,Javon Wims (15757785),Javon Wims,15757785,WR/FLEX,3000,MIN@CHI 11/16/2020 08:15PM ET,15260864,2.07,Javon WimsWR15260864,10,Javon Wims,0.6,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,0.0,0.0
226,TE,Kyle Rudolph (15757939),Kyle Rudolph,15757939,TE/FLEX,3000,MIN@CHI 11/16/2020 08:15PM ET,15260877,4.69,Kyle RudolphTE15260877,10,Kyle Rudolph,0.708375,1.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,21.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,2.375,0.0,0.0
227,WR,Isaiah McKenzie (15757763),Isaiah McKenzie,15757763,WR/FLEX,3000,BUF@ARI 11/15/2020 04:05PM ET,15260861,5.16,Isaiah McKenzieWR15260861,10,Isaiah McKenzie,0.9375,1.0,0.125,0.0,0.0,0.625,0.25,0.0,0.0,0.0,0.0,17.25,0.0,0.0,-0.0625,0.0,0.625,0.0,0.0,1.875,0.0,2.0,0.0,0.0
228,WR,KhaDarel Hodge (15757727),KhaDarel Hodge,15757727,WR/FLEX,3000,HOU@CLE 11/15/2020 01:00PM ET,15260885,2.7,KhaDarel HodgeWR15260885,10,KhaDarel Hodge,0.4443333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
229,WR,Odell Beckham Jr. (15757731),Odell Beckham Jr.,15757731,WR/FLEX,3000,HOU@CLE 11/15/2020 01:00PM ET,15260885,12.40,Odell Beckham Jr.WR15260885,10,Odell Beckham Jr.,0.49742857142857144,2.4285714285714284,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,16.97142857142857,2.5714285714285716,14.285714285714286,0.0,45.57142857142857,0.0,0.14285714285714285,5.071428571428571,0.0,10.285714285714286,2.5714285714285716,0.14285714285714285,3.2857142857142856,0.0,6.142857142857143,0.0,0.14285714285714285
230,WR,DeAndre Carter (15757737),DeAndre Carter,15757737,WR/FLEX,3000,HOU@CLE 11/15/2020 01:00PM ET,15260889,0.1,DeAndre CarterWR15260889,10,DeAndre Carter,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
231,TE,Harrison Bryant (15757935),Harrison Bryant,15757935,TE/FLEX,3000,HOU@CLE 11/15/2020 01:00PM ET,15260885,5.89,Harrison BryantTE15260885,10,Harrison Bryant,0.6,1.25,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,18.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,0.0,2.625,0.0,0.0
232,WR,John Hightower (15757711),John Hightower,15757711,WR/FLEX,3000,PHI@NYG 11/15/2020 01:00PM ET,15260862,3.94,John HightowerWR15260862,10,John Hightower,0.42857142857142855,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,3.4285714285714284,0.0,0.0
233,WR,C.J. Board (15757719),C.J. Board,15757719,WR/FLEX,3000,PHI@NYG 11/15/2020 01:00PM ET,15260879,2.27,C.J. BoardWR15260879,10,C.J. Board,0.6388333333333334,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,12.666666666666666,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.3333333333333333,0.0,2.0,0.0,0.0
234,WR,Justin Watson (15757705),Justin Watson,15757705,WR/FLEX,3000,TB@CAR 11/15/2020 01:00PM ET,15260886,4.1,Justin WatsonWR15260886,10,Justin Watson,0.6113333333333334,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,3.6666666666666665,0.0,0.0
235,WR,James Washington (15757681),James Washington,15757681,WR/FLEX,3000,CIN@PIT 11/15/2020 04:25PM ET,15260860,7.02,James WashingtonWR15260860,10,James Washington,0.47524999999999995,1.375,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,3.75,0.0,0.0
236,WR,Mike Thomas (15757687),Mike Thomas,15757687,WR/FLEX,3000,CIN@PIT 11/15/2020 04:25PM ET,15260869,4.47,Mike ThomasWR15260869,10,Mike Thomas,0.8095714285714285,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,18.857142857142858,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,1.8571428571428572,0.0,2.4285714285714284,0.0,0.0
237,WR,John Ross III (15757691),John Ross III,15757691,WR/FLEX,3000,CIN@PIT 11/15/2020 04:25PM ET,15260869,1.85,John Ross IIIWR15260869,10,John Ross,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.0,0.0
238,WR,Jakeem Grant (15757673),Jakeem Grant,15757673,WR/FLEX,3000,LAC@MIA 11/15/2020 04:05PM ET,15260890,5.54,Jakeem GrantWR15260890,10,Jakeem Grant,0.779125,1.375,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,23.25,0.0,0.0,2.125,0.0,2.125,0.0,0.0,2.25,0.0,3.0,0.0,0.0
239,TE,Dawson Knox (15757943),Dawson Knox,15757943,TE/FLEX,2900,BUF@ARI 11/15/2020 04:05PM ET,15260861,3.58,Dawson KnoxTE15260861,10,Dawson Knox,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.0,0.0,0.0
240,TE,Jordan Akins (15757941),Jordan Akins,15757941,TE/FLEX,2900,HOU@CLE 11/15/2020 01:00PM ET,15260889,8.14,Jordan AkinsTE15260889,10,Jordan Akins,0.8333999999999999,1.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,3.8,0.0,0.0
241,TE,Tyler Eifert (15757955),Tyler Eifert,15757955,TE/FLEX,2700,JAX@GB 11/15/2020 01:00PM ET,15260884,5.01,Tyler EifertTE15260884,10,Tyler Eifert,0.6215,1.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,4.666666666666667,0.0,0.0
242,TE,Anthony Firkser (15757949),Anthony Firkser,15757949,TE/FLEX,2700,IND@TEN 11/12/2020 08:20PM ET,15260871,8.2,Anthony FirkserTE15260871,10,Anthony Firkser,0.8079999999999999,2.142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,34.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,4.428571428571429,0.42857142857142855,0.0
243,TE,Drew Sample (15757951),Drew Sample,15757951,TE/FLEX,2700,CIN@PIT 11/15/2020 04:25PM ET,15260869,4.55,Drew SampleTE15260869,10,Drew Sample,0.651375,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.375,0.0,3.25,0.0,0.0
244,TE,Jacob Hollister (15757959),Jacob Hollister,15757959,TE/FLEX,2600,SEA@LAR 11/15/2020 04:25PM ET,15260881,4.8,Jacob HollisterTE15260881,10,Jacob Hollister,0.7428,1.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,3.0,0.0,0.0
245,TE,Ian Thomas (15757957),Ian Thomas,15757957,TE/FLEX,2600,TB@CAR 11/15/2020 01:00PM ET,15260878,3.2,Ian ThomasTE15260878,10,Ian Thomas,0.675,1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.0,2.125,0.0,0.0
246,TE,Nick Boyle (15758101),Nick Boyle,15758101,TE/FLEX,2500,BAL@NE 11/15/2020 08:20PM ET,15260866,4.49,Nick BoyleTE15260866,10,Nick Boyle,0.770875,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,13.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,0.0,2.0,0.0,0.0
247,TE,Ryan Izzo (15758103),Ryan Izzo,15758103,TE/FLEX,2500,BAL@NE 11/15/2020 08:20PM ET,15260865,2.77,Ryan IzzoTE15260865,10,Ryan Izzo,0.5952857142857143,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,2.142857142857143,0.0,0.0
248,TE,Jason Witten (15758075),Jason Witten,15758075,TE/FLEX,2500,DEN@LV 11/15/2020 04:05PM ET,15260876,3.09,Jason WittenTE15260876,10,Jason Witten,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,1.4285714285714286,0.0,0.0
249,TE,Nick Vannett (15758083),Nick Vannett,15758083,TE/FLEX,2500,DEN@LV 11/15/2020 04:05PM ET,15260873,1.73,Nick VannettTE15260873,10,Nick Vannett,0.6111666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8333333333333333,0.0,0.0
250,TE,Jake Butt (15758085),Jake Butt,15758085,TE/FLEX,2500,DEN@LV 11/15/2020 04:05PM ET,15260873,0.62,Jake ButtTE15260873,10,Jake Butt,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.3333333333333333,0.0,0.0
251,TE,James O'Shaughnessy (15758053),James O'Shaughnessy,15758053,TE/FLEX,2500,JAX@GB 11/15/2020 01:00PM ET,15260884,3.95,James O'ShaughnessyTE15260884,10,James O'Shaughnessy,0.71875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.5,0.0,0.0
252,TE,Josiah Deguara (15758067),Josiah Deguara,15758067,TE/FLEX,2500,JAX@GB 11/15/2020 01:00PM ET,15260875,1.1,Josiah DeguaraTE15260875,10,Josiah Deguara,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
253,TE,Greg Olsen (15758041),Greg Olsen,15758041,TE/FLEX,2500,SEA@LAR 11/15/2020 04:25PM ET,15260881,5.26,Greg OlsenTE15260881,10,Greg Olsen,0.6101249999999999,1.5,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,21.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.375,0.0,3.625,0.0,0.0
254,TE,Will Dissly (15758043),Will Dissly,15758043,TE/FLEX,2500,SEA@LAR 11/15/2020 04:25PM ET,15260881,3.96,Will DisslyTE15260881,10,Will Dissly,0.9375,0.75,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,17.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.75,0.0,0.0
255,TE,Dan Arnold (15758017),Dan Arnold,15758017,TE/FLEX,2500,BUF@ARI 11/15/2020 04:05PM ET,15260888,3.62,Dan ArnoldTE15260888,10,Dan Arnold,0.7778333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.6666666666666665,0.0,0.0
256,TE,Jack Doyle (15757961),Jack Doyle,15757961,TE/FLEX,2500,IND@TEN 11/12/2020 08:20PM ET,15260867,5.13,Jack DoyleTE15260867,10,Jack Doyle,0.5695,1.1666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0
257,TE,MyCole Pruitt (15758013),MyCole Pruitt,15758013,TE/FLEX,2500,IND@TEN 11/12/2020 08:20PM ET,15260871,3.57,MyCole PruittTE15260871,10,MyCole Pruitt,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,0.0,0.0
