,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,UniquePlayer,Week,Player,CmpPass,AttPass,Cmp%Pass,YdsPass1,TDPass,IntPass,SkPass,YdsPass2,Y/APass,1DPass,RateRec,TgtRec,RecRec,Ctch%Rec,YdsRec,TDRec,1DRec,AttRush,YdsRush,Y/ARush,TDRush,1DRush,SkYdsPass,PY_ind,RY_ind,RecY_ind,FantasyPoints_DK,CALCAVGCtch%Rec,CALCAVG1DRec,CALCAVG1DRush,CALCAVG1DPass,CALCAVGSkPass,CALCAVGAttRush,CALCAVGTDRec,CALCAVGRateRec,CALCAVGY/APass,CALCAVGCmp%Pass,CALCAVGIntPass,CALCAVGYdsRec,CALCAVGTDPass,CALCAVGCmpPass,CALCAVGY/ARush,CALCAVGYdsPass2,CALCAVGYdsRush,CALCAVGYdsPass1,CALCAVGTDRush,CALCAVGRecRec,CALCAVGSkYdsPass,CALCAVGTgtRec,CALCAVGRecY_ind,CALCAVGAttPass
309,QB,Carson Wentz (15458946),Carson Wentz,15458946,QB,5800,CIN@PHI 09/27/2020 01:00PM ET,15260862,15.19,Carson WentzQB15260862,3,Carson Wentz,29,47,61.7,225,1,2,3,-19,4.8,11,62.8,0,0,0,0,0,0,9,65,7.22,1,6,-19,0,0,0,21.5,0.0,0.0,1.0,13.0,4.0,1.5,0.0,64.5,6.0,58.8,2.0,0.0,1.0,25.0,2.75,-31.0,4.5,256.0,0.5,0.0,-31.0,0.0,0.0,42.5
310,WR,Marvin Jones Jr. (15459374),Marvin Jones Jr.,15459374,WR/FLEX,5800,DET@ARI 09/27/2020 04:25PM ET,15260874,10.9,Marvin Jones Jr.WR15260874,3,Marvin Jones,0,0,0,0,0,0,0,0,0,0,0,3,3,1,51,0,3,0,0,0,0,0,0,0,0,0,8.1,0.5835,2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0
311,RB,Melvin Gordon III (15459050),Melvin Gordon III,15459050,RB/FLEX,5800,TB@DEN 09/27/2020 04:25PM ET,15260873,16.5,Melvin Gordon IIIRB15260873,3,Melvin Gordon,0,0,0,0,0,0,0,0,0,0,0,6,4,0.667,12,0,0,8,26,3.25,0,0,0,0,0,0,7.800000000000001,0.8335,0.5,3.5,0.0,0.0,17.0,0.5,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4.44,0.0,74.0,0.0,0.5,2.5,0.0,3.0,0.0,0.0
312,TE,Darren Waller (15459752),Darren Waller,15459752,TE/FLEX,5700,LV@NE 09/27/2020 01:00PM ET,15260876,20.9,Darren WallerTE15260876,3,Darren Waller,0,0,0,0,0,0,0,0,0,0,0,4,2,0.5,9,0,0,0,0,0,0,0,0,0,0,0,2.9,0.75,5.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,12.0,1.5,0.0
313,QB,Mitchell Trubisky (15458949),Mitchell Trubisky,15458949,QB,5700,CHI@ATL 09/27/2020 01:00PM ET,15260864,19.74,Mitchell TrubiskyQB15260864,3,Mitchell Trubisky,13,22,59.1,128,1,1,2,-9,5.8,7,71.8,0,0,0,0,0,0,1,45,45,0,1,-9,0,0,0,11.620000000000001,0.0,0.0,1.0,13.0,2.5,3.5,0.0,91.1,6.75,59.95,1.0,0.0,2.5,19.0,6.335,-24.5,21.0,216.0,0.0,0.0,-24.5,0.0,0.0,32.0
314,RB,David Montgomery (15459054),David Montgomery,15459054,RB/FLEX,5700,CHI@ATL 09/27/2020 01:00PM ET,15260864,15.05,David MontgomeryRB15260864,3,David Montgomery,0,0,0,0,0,0,0,0,0,0,0,3,2,0.667,9,0,0,14,45,3.21,0,4,0,0,0,0,7.4,0.6665,1.5,3.5,0.0,0.0,14.5,0.5,0.0,0.0,0.0,0.0,27.5,0.0,0.0,5.025,0.0,73.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
315,QB,Baker Mayfield (15458948),Baker Mayfield,15458948,QB,5700,WAS@CLE 09/27/2020 01:00PM ET,15260885,13.56,Baker MayfieldQB15260885,3,Baker Mayfield,16,23,69.6,156,2,0,2,-14,6.8,12,117.3,0,0,0,0,0,0,1,1,1,0,0,-14,0,0,0,14.34,0.0,0.0,0.5,9.5,1.0,2.5,0.0,87.8,7.15,61.699999999999996,1.0,0.0,1.5,18.5,1.585,-10.5,4.0,204.0,0.0,0.0,-10.5,0.0,0.0,31.0
316,WR,John Brown (15459376),John Brown,15459376,WR/FLEX,5700,LAR@BUF 09/27/2020 01:00PM ET,15260861,18.6,John BrownWR15260861,3,John Brown,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6335,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0
317,WR,Anthony Miller (15459382),Anthony Miller,15459382,WR/FLEX,5600,CHI@ATL 09/27/2020 01:00PM ET,15260864,8.8,Anthony MillerWR15260864,3,Anthony Miller,0,0,0,0,0,0,0,0,0,0,0,5,2,0.4,41,1,1,1,9,9,0,1,0,0,0,0,13.0,0.3335,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.5,0.0,0.0
318,QB,Jared Goff (15458950),Jared Goff,15458950,QB,5600,LAR@BUF 09/27/2020 01:00PM ET,15260882,17.74,Jared GoffQB15260882,3,Jared Goff,23,32,71.9,321,2,1,2,-10,10,15,111.6,0,0,0,0,0,0,2,4,2,1,1,-10,3,0,0,28.24,0.0,0.0,1.5,14.5,1.0,5.5,0.0,110.75,9.4,69.3,0.5,0.0,1.5,20.0,2.805,-7.5,14.0,271.0,0.0,0.0,-7.5,0.0,0.0,29.0
319,WR,T.Y. Hilton (15459378),T.Y. Hilton,15459378,WR/FLEX,5600,NYJ@IND 09/27/2020 04:05PM ET,15260867,7.55,T.Y. HiltonWR15260867,3,T.Y. Hilton,0,0,0,0,0,0,0,0,0,0,0,3,3,1,52,0,3,0,0,0,0,0,0,0,0,0,8.2,0.522,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,7.0,0.0,0.0
320,TE,Jared Cook (15459754),Jared Cook,15459754,TE/FLEX,5500,GB@NO 09/27/2020 08:20PM ET,15260880,11.15,Jared CookTE15260880,3,Jared Cook,0,0,0,0,0,0,0,0,0,0,0,3,2,0.667,21,0,1,0,0,0,0,0,0,0,0,0,4.1,0.5569999999999999,2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,6.0,0.0,0.0
321,QB,Daniel Jones (15458953),Daniel Jones,15458953,QB,5500,SF@NYG 09/27/2020 01:00PM ET,15260879,14.55,Daniel JonesQB15260879,3,Daniel Jones,17,32,53.1,179,0,1,2,-14,5.6,8,56.6,0,0,0,0,0,0,5,49,9.8,0,2,-14,0,0,0,10.06,0.0,0.0,1.5,15.5,3.5,3.5,0.0,74.05000000000001,6.4,62.95,1.5,0.0,1.0,25.5,6.25,-19.0,21.5,260.0,0.0,0.0,-19.0,0.0,0.0,40.5
322,QB,Kirk Cousins (15458952),Kirk Cousins,15458952,QB,5500,TEN@MIN 09/27/2020 01:00PM ET,15260877,12.14,Kirk CousinsQB15260877,3,Kirk Cousins,16,27,59.3,251,3,2,2,-13,9.3,11,96.4,0,0,0,0,0,0,2,14,7,0,1,-13,0,0,0,19.439999999999998,0.0,0.0,1.5,8.5,2.5,2.0,0.0,67.25,7.35,59.15,2.0,0.0,1.0,15.0,4.25,-14.5,17.0,186.0,0.0,0.0,-14.5,0.0,0.0,25.5
323,WR,Jarvis Landry (15459386),Jarvis Landry,15459386,WR/FLEX,5500,WAS@CLE 09/27/2020 01:00PM ET,15260885,9.35,Jarvis LandryWR15260885,3,Jarvis Landry,0,0,0,0,0,0,0,0,0,0,0,4,4,1,36,0,2,0,0,0,0,0,0,0,0,0,7.6,0.9165,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.5,0.0,0.0
324,WR,Michael Gallup (15459384),Michael Gallup,15459384,WR/FLEX,5500,DAL@SEA 09/27/2020 04:25PM ET,15260870,7.9,Michael GallupWR15260870,3,Michael Gallup,0,0,0,0,0,0,0,0,0,0,0,9,6,0.667,138,1,4,0,0,0,0,0,0,0,0,3,28.8,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.0,0.0,0.0
325,RB,Mark Ingram II (15459056),Mark Ingram II,15459056,RB/FLEX,5500,KC@BAL 09/28/2020 08:15PM ET,15260866,9.3,Mark Ingram IIRB15260866,3,Mark Ingram,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,30,4.29,0,2,0,0,0,0,3.0,0.3335,0.5,1.5,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4.505,0.0,42.0,0.0,0.5,1.0,0.0,1.5,0.0,0.0
326,QB,Derek Carr (15458954),Derek Carr,15458954,QB,5400,LV@NE 09/27/2020 01:00PM ET,15260876,18.07,Derek CarrQB15260876,3,Derek Carr,24,32,75,261,2,0,2,-12,8.2,13,119.4,0,0,0,0,0,0,2,10,5,0,1,-12,0,0,0,19.439999999999998,0.0,0.0,0.0,14.5,1.5,1.5,0.0,114.2,7.75,73.5,0.0,0.0,2.0,25.0,0.5,-11.5,1.5,261.5,0.0,0.0,-11.5,0.0,0.0,34.0
327,RB,James Robinson (15459062),James Robinson,15459062,RB/FLEX,5400,MIA@JAX 09/24/2020 08:20PM ET,15260884,17,James RobinsonRB15260884,3,James Robinson,0,0,0,0,0,0,0,0,0,0,0,6,6,1,83,0,4,11,46,4.18,2,3,0,0,0,0,30.9,0.875,0.5,4.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,5.13,0.0,82.0,0.0,0.5,2.0,0.0,2.5,0.0,0.0
328,RB,David Johnson (15459060),David Johnson,15459060,RB/FLEX,5400,HOU@PIT 09/27/2020 01:00PM ET,15260889,13.45,David JohnsonRB15260889,3,David Johnson,0,0,0,0,0,0,0,0,0,0,0,3,2,0.667,23,0,1,13,23,1.77,1,1,0,0,0,0,12.6,0.625,1.5,2.5,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,5.045,0.0,55.5,0.0,0.5,2.5,0.0,4.0,0.0,0.0
329,WR,Diontae Johnson (15459390),Diontae Johnson,15459390,WR/FLEX,5400,HOU@PIT 09/27/2020 01:00PM ET,15260860,16.95,Diontae JohnsonWR15260860,3,Diontae Johnson,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,9,9,0,0,0,0,0,0,0.9,0.6074999999999999,4.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.5,0.0,0.0
330,RB,Darrell Henderson Jr. (15459058),Darrell Henderson Jr.,15459058,RB/FLEX,5400,LAR@BUF 09/27/2020 01:00PM ET,15260882,10.35,Darrell Henderson Jr.RB15260882,3,Darrell Henderson,0,0,0,0,0,0,0,0,0,0,0,3,1,0.333,6,0,0,20,114,5.7,1,10,0,0,3,0,22.0,0.3335,1.0,2.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.375,0.0,43.5,0.0,0.5,1.0,0.0,1.5,0.0,0.0
331,WR,CeeDee Lamb (15459388),CeeDee Lamb,15459388,WR/FLEX,5400,DAL@SEA 09/27/2020 04:25PM ET,15260870,15.7,CeeDee LambWR15260870,3,CeeDee Lamb,0,0,0,0,0,0,0,0,0,0,0,7,5,0.714,65,0,4,1,1,1,0,0,0,0,0,0,11.6,0.75,3.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0.0,4.5,0.0,4.5,0.0,0.0,5.5,0.0,7.5,1.5,0.0
332,TE,Noah Fant (15459756),Noah Fant,15459756,TE/FLEX,5400,TB@DEN 09/27/2020 04:25PM ET,15260873,18.4,Noah FantTE15260873,3,Noah Fant,0,0,0,0,0,0,0,0,0,0,0,10,5,0.5,46,0,1,0,0,0,0,0,0,0,0,0,9.6,0.8165,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,5.5,0.0,0.0
333,QB,Ryan Fitzpatrick (15458955),Ryan Fitzpatrick,15458955,QB,5300,MIA@JAX 09/24/2020 08:20PM ET,15260890,17.88,Ryan FitzpatrickQB15260890,3,Ryan Fitzpatrick,18,20,90,160,2,0,1,-4,8,9,133.3,1,1,1,0,0,0,7,38,5.43,1,4,-4,0,0,0,25.2,0.0,0.0,1.0,15.5,2.0,4.0,0.0,72.45,6.7,66.35,1.5,0.0,1.0,25.5,3.8,-13.0,15.0,259.5,0.0,0.0,-13.0,0.0,0.0,38.5
334,RB,Dion Lewis (15459064),Dion Lewis,15459064,RB/FLEX,5300,SF@NYG 09/27/2020 01:00PM ET,15260879,7.85,Dion LewisRB15260879,3,Dion Lewis,0,0,0,0,0,0,0,0,0,0,0,3,1,0.333,10,0,1,1,0,0,0,0,0,0,0,0,2.0,0.4,1.5,1.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.5,0.0,10.5,0.0,0.5,2.0,0.0,3.0,0.0,0.0
335,TE,T.J. Hockenson (15459758),T.J. Hockenson,15459758,TE/FLEX,5300,DET@ARI 09/27/2020 04:25PM ET,15260874,13.4,T.J. HockensonTE15260874,3,T.J. Hockenson,0,0,0,0,0,0,0,0,0,0,0,7,4,0.571,53,0,3,0,0,0,0,0,0,0,0,0,9.3,1.0,2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,4.5,0.0,0.0
336,WR,DeSean Jackson (15459402),DeSean Jackson,15459402,WR/FLEX,5200,CIN@PHI 09/27/2020 01:00PM ET,15260862,9.5,DeSean JacksonWR15260862,3,DeSean Jackson,0,0,0,0,0,0,0,0,0,0,0,4,2,0.5,11,0,1,0,0,0,0,0,0,0,0,0,3.1,0.47650000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0
337,WR,Brandin Cooks (15459400),Brandin Cooks,15459400,WR/FLEX,5200,HOU@PIT 09/27/2020 01:00PM ET,15260889,9.25,Brandin CooksWR15260889,3,Brandin Cooks,0,0,0,0,0,0,0,0,0,0,0,5,3,0.6,23,0,1,0,0,0,0,0,0,0,0,0,5.3,0.5125,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,6.5,0.0,0.0
338,WR,Corey Davis (15459398),Corey Davis,15459398,WR/FLEX,5200,TEN@MIN 09/27/2020 01:00PM ET,15260871,16.35,Corey DavisWR15260871,3,Corey Davis,0,0,0,0,0,0,0,0,0,0,0,6,5,0.833,69,0,3,0,0,0,0,0,0,0,0,0,11.9,0.7375,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.5,1.5,0.0
339,TE,Jonnu Smith (15459760),Jonnu Smith,15459760,TE/FLEX,5200,TEN@MIN 09/27/2020 01:00PM ET,15260871,19,Jonnu SmithTE15260871,3,Jonnu Smith,0,0,0,0,0,0,0,0,0,0,0,8,5,0.625,61,0,3,0,0,0,0,0,0,0,0,0,11.1,0.6855,2.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0
340,QB,Dwayne Haskins Jr. (15458960),Dwayne Haskins Jr.,15458960,QB,5200,WAS@CLE 09/27/2020 01:00PM ET,15260891,12.77,Dwayne Haskins Jr.QB15260891,3,Dwayne Haskins,21,37,56.8,224,2,3,3,-18,6.1,12,58.8,0,0,0,0,0,0,2,2,1,0,0,-18,0,0,0,11.16,0.0,0.0,0.5,10.5,3.5,4.0,0.0,85.4,6.25,56.2,0.0,0.0,1.0,18.0,5.215,-21.5,12.5,200.5,0.0,0.0,-21.5,0.0,0.0,32.0
341,RB,Malcolm Brown (15459068),Malcolm Brown,15459068,RB/FLEX,5200,LAR@BUF 09/27/2020 01:00PM ET,15260882,15.35,Malcolm BrownRB15260882,3,Malcolm Brown,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,19,2.71,0,1,0,0,0,0,1.9,0.375,0.5,5.5,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,4.33,0.0,63.0,0.0,1.0,1.5,0.0,2.0,0.0,0.0
342,QB,Teddy Bridgewater (15458959),Teddy Bridgewater,15458959,QB,5200,CAR@LAC 09/27/2020 04:05PM ET,15260878,17.02,Teddy BridgewaterQB15260878,3,Teddy Bridgewater,22,28,78.6,235,1,0,2,-14,8.4,10,113.5,0,0,0,0,0,0,2,12,6,0,0,-14,0,0,0,14.6,0.0,0.0,0.5,15.5,3.0,2.0,0.0,91.0,8.3,71.65,1.0,0.0,0.5,27.5,3.25,-18.5,13.0,318.0,0.0,0.0,-18.5,0.0,0.0,38.0
343,WR,Robby Anderson (15459396),Robby Anderson,15459396,WR/FLEX,5200,CAR@LAC 09/27/2020 04:05PM ET,15260878,25.15,Robby AndersonWR15260878,3,Robby Anderson,0,0,0,0,0,0,0,0,0,0,0,5,5,1,55,0,3,0,0,0,0,0,0,0,0,0,10.5,0.825,4.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,111.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,9.0,3.0,0.0
344,WR,Russell Gage (15459404),Russell Gage,15459404,WR/FLEX,5100,CHI@ATL 09/27/2020 01:00PM ET,15260883,20,Russell GageWR15260883,3,Russell Gage,0,0,0,0,0,0,0,0,0,0,0,3,2,0.667,26,0,2,0,0,0,0,0,0,0,0,0,4.6,0.7085,6.0,0.0,0.0,0.0,0.0,0.5,19.8,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,10.5,1.5,0.5
345,TE,Zach Ertz (15459762),Zach Ertz,15459762,TE/FLEX,5100,CIN@PHI 09/27/2020 01:00PM ET,15260862,10,Zach ErtzTE15260862,3,Zach Ertz,0,0,0,0,0,0,0,0,0,0,0,10,7,0.7,70,0,4,0,0,0,0,0,0,0,0,0,14.0,0.5715,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0
346,WR,Kendrick Bourne (15459408),Kendrick Bourne,15459408,WR/FLEX,5000,SF@NYG 09/27/2020 01:00PM ET,15260863,8.05,Kendrick BourneWR15260863,3,Kendrick Bourne,0,0,0,0,0,0,0,0,0,0,0,6,4,0.667,63,0,3,0,0,0,0,0,0,0,0,0,10.3,0.6000000000000001,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0
347,TE,Evan Engram (15459764),Evan Engram,15459764,TE/FLEX,5000,SF@NYG 09/27/2020 01:00PM ET,15260879,7.7,Evan EngramTE15260879,3,Evan Engram,0,0,0,0,0,0,0,0,0,0,0,5,3,0.6,22,0,2,0,0,0,0,0,0,0,0,0,5.2,0.518,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.5,0.0,0.0
348,RB,Joshua Kelley (15459078),Joshua Kelley,15459078,RB/FLEX,5000,CAR@LAC 09/27/2020 04:05PM ET,15260872,12.65,Joshua KelleyRB15260872,3,Joshua Kelley,0,0,0,0,0,0,0,0,0,0,0,2,2,1,9,0,0,8,43,5.38,0,1,0,0,0,0,7.199999999999999,0.5,1.0,3.5,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,3.8899999999999997,0.0,62.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0
349,QB,Sam Darnold (15458964),Sam Darnold,15458964,QB,5000,NYJ@IND 09/27/2020 04:05PM ET,15260887,12.03,Sam DarnoldQB15260887,3,Sam Darnold,17,29,58.6,168,1,3,2,-17,5.8,7,47,0,0,0,0,0,0,5,20,4,0,1,-17,0,0,0,6.719999999999999,0.0,0.0,0.5,9.0,2.0,1.5,0.0,82.9,5.85,62.8,0.5,0.0,1.0,21.0,4.75,-9.5,6.5,197.0,0.0,0.0,-9.5,0.0,0.0,33.5
350,RB,D'Andre Swift (15459076),D'Andre Swift,15459076,RB/FLEX,5000,DET@ARI 09/27/2020 04:25PM ET,15260874,11.75,D'Andre SwiftRB15260874,3,D'Andre Swift,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,19,0,1,0,0,0,0,0,0,0,0,0,2.9,0.8,1.5,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,2.535,0.0,10.0,0.0,0.5,4.0,0.0,5.0,0.0,0.0
351,RB,Ronald Jones II (15459074),Ronald Jones II,15459074,RB/FLEX,5000,TB@DEN 09/27/2020 04:25PM ET,15260886,10.45,Ronald Jones IIRB15260886,3,Ronald Jones II,0,0,0,0,0,0,0,0,0,0,0,4,2,0.5,20,0,0,13,53,4.08,0,4,0,0,0,0,9.3,0.8335,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.585,0.0,44.5,0.0,0.5,2.0,0.0,2.5,0.0,0.0
352,WR,Jerry Jeudy (15459406),Jerry Jeudy,15459406,WR/FLEX,5000,TB@DEN 09/27/2020 04:25PM ET,15260873,9.9,Jerry JeudyWR15260873,3,Jerry Jeudy,0,0,0,0,0,0,0,0,0,0,0,9,5,0.556,55,0,3,0,0,0,0,0,0,0,0,0,10.5,0.5355,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.5,0.0,0.0
353,WR,Marquez Valdes-Scantling (15459416),Marquez Valdes-Scantling,15459416,WR/FLEX,4900,GB@NO 09/27/2020 08:20PM ET,15260875,14.5,Marquez Valdes-ScantlingWR15260875,3,Marquez Valdes-Scantling,0,0,0,0,0,0,0,0,0,0,0,4,1,0.25,5,0,0,0,0,0,0,0,0,0,0,0,1.5,0.548,2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,6.5,0.0,0.0
354,TE,Dallas Goedert (15459766),Dallas Goedert,15459766,TE/FLEX,4900,CIN@PHI 09/27/2020 01:00PM ET,15260862,17.05,Dallas GoedertTE15260862,3,Dallas Goedert,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1.7,0.6945,3.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.5,1.5,0.0
355,TE,Mike Gesicki (15459768),Mike Gesicki,15459768,TE/FLEX,4900,MIA@JAX 09/24/2020 08:20PM ET,15260890,18,Mike GesickiTE15260890,3,Mike Gesicki,0,0,0,0,0,0,0,0,0,0,0,3,1,0.333,15,1,1,0,0,0,0,0,0,0,0,0,8.5,0.6635,4.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,8.0,1.5,0.0
356,RB,Jerick McKinnon (15459084),Jerick McKinnon,15459084,RB/FLEX,4900,SF@NYG 09/27/2020 01:00PM ET,15260863,13.55,Jerick McKinnonRB15260863,3,Jerick McKinnon,0,0,0,0,0,0,0,0,0,0,0,4,3,0.75,39,0,2,14,38,2.71,1,3,0,0,0,0,16.7,0.3,1.0,1.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,10.0,0.0,0.0,16.835,0.0,50.5,0.0,0.5,1.5,0.0,3.0,0.0,0.0
357,RB,Wayne Gallman Jr. (15459086),Wayne Gallman Jr.,15459086,RB/FLEX,4900,SF@NYG 09/27/2020 01:00PM ET,15260879,2.4,Wayne Gallman Jr.RB15260879,3,Wayne Gallman,0,0,0,0,0,0,0,0,0,0,0,3,2,0.667,7,0,0,4,7,1.75,0,0,0,0,0,0,3.4000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
358,WR,Darius Slayton (15459414),Darius Slayton,15459414,WR/FLEX,4900,SF@NYG 09/27/2020 01:00PM ET,15260879,18.75,Darius SlaytonWR15260879,3,Darius Slayton,0,0,0,0,0,0,0,0,0,0,0,7,3,0.429,53,0,1,0,0,0,0,0,0,0,0,0,8.3,0.5835,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,7.5,1.5,0.0
359,RB,Devin Singletary (15459082),Devin Singletary,15459082,RB/FLEX,4900,LAR@BUF 09/27/2020 01:00PM ET,15260861,9.95,Devin SingletaryRB15260861,3,Devin Singletary,0,0,0,0,0,0,0,0,0,0,0,5,4,0.8,50,0,1,13,71,5.46,0,5,0,0,0,0,16.1,0.6905,0.5,3.5,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,4.465,0.0,43.0,0.0,0.0,3.5,0.0,5.0,0.0,0.0
360,RB,Latavius Murray (15459094),Latavius Murray,15459094,RB/FLEX,4800,GB@NO 09/27/2020 08:20PM ET,15260880,5.05,Latavius MurrayRB15260880,3,Latavius Murray,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,12,58,4.83,0,4,0,0,0,0,7.5,0.5,0.5,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,3.935,0.0,31.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0
361,WR,Allen Lazard (15459418),Allen Lazard,15459418,WR/FLEX,4800,GB@NO 09/27/2020 08:20PM ET,15260875,12.85,Allen LazardWR15260875,3,Allen Lazard,0,0,0,0,0,0,0,0,0,0,0,8,6,0.75,146,1,5,1,-2,-2,0,0,0,0,0,3,29.400000000000002,0.8,3.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,54.0,0.0,0.0,9.5,0.0,9.5,0.0,0.0,3.5,0.0,4.5,0.0,0.0
